14631	Ekoloji	13001361	9
14632	IEEE Security and Privacy	15407993	53
14633	Steel Times International	01437798	2
14634	Cerebrovascular Diseases	14219786	43
14635	Hawaii Medical Journal	00178594	10
14636	Socio-Economic Planning Sciences	00380121	20
14637	New Left Review	00286060	25
14638	Per Musi	15177599	2
14639	Advance for nurse practitioners	10966293	4
14640	Journal of Intelligent and Fuzzy Systems	10641246	14
14641	Journal of Sol-Gel Science and Technology	15734846	27
14642	Listy Filologicke	00244457	1
14643	Natural Resources Research	15207439	14
14644	BioResources	19302126	27
14645	Analise Social	00032573	9
14646	Education and Training in Autism and Developmental Disabilities	21541647	16
14647	Archival Science	13890166	10
14648	Chirurgia	18271782	10
14649	English Language Teaching	19164750	23
14650	Geobios	17775728	13
14651	Mathematica Bohemica	08627959	8
14652	Journal of Child Psychotherapy	14699370	6
14653	International Journal of Structural Stability and Dynamics	02194554	12
14654	Journal of Neuro-Ophthalmology	15365166	20
14655	NeuroMolecular Medicine	15351084	32
14656	Archaeological Prospection	10990763	15
14657	IEEE Industrial Electronics Magazine	19324529	27
14658	Learning Organization	09696474	19
14659	Ethnic and Racial Studies	14664356	30
14660	Rapid Prototyping Journal	13552546	18
14661	Management and Organization Review	17408784	27
14662	International Journal of Applied Mathematics and Computer Science	1641876X	18
14663	Condensed Matter Physics	1607324X	11
14664	Journal Of Polymer Science Part A-Polymer Chemistry	0887624X	47
14665	Neurology International	20358385	15
14666	Current Protein and Peptide Science	13892037	30
14667	Alternative Law Journal	1037969X	5
14668	Systematic Botany	15482324	18
14669	International Journal of Simulation and Process Modelling	17402131	8
14670	Langage et Societe	01814095	8
14671	Histoire Urbaine	16280482	3
14672	European Journal of Psychiatry	02136163	9
14673	Journal of Arid Land	16746767	8
14674	Neuroscience Bulletin	16737067	19
14675	Information Technology Journal	18125646	20
14676	Support for Learning	02682141	11
14677	International Journal of the Commons	18750281	14
14678	Medycyna wieku rozwojowego	1428345X	5
14679	Journal of Coal Science and Engineering	10069097	6
14680	International Journal of Modern Physics D	02182718	31
14681	Feminist Media Studies	14680777	10
14682	Medical Principles and Practice	14230151	19
14683	Meridian	10979778	18
14684	Journal of Geodesy	14321394	36
14685	Knee	09680160	48
14686	Iet Microwaves Antennas & Propagation	17518725	24
14687	Revista Paulista de Pediatria	01030582	13
14688	EMS world	19469365	3
14689	Advanced Nonlinear Studies	15361365	11
14690	Current Vascular Pharmacology	15701611	31
14691	Vetus Testamentum	15685330	5
14692	Paleontological Research	13428144	7
14693	Automotive Engineer	03076490	3
14694	Journal of Membranes Science	03767388	73
14695	Telkomnika	23024046	14
14696	Investigative Ophthalmology & Visual Science	01460404	66
14697	Journal of Perinatology	07438346	36
14698	Medica Jadertina	03510093	2
14699	Materials Testing	00255300	6
14700	Annals of Physical and Rehabilitation Medicine	18770657	18
14701	Chemistry of Natural Compounds	15738388	12
14702	International Journal of Computer Integrated Manufacturing	13623052	20
14703	Vascular Health and Risk Management	11766344	34
14704	International Journal of Human Genetics	09723757	7
14705	Undersea & Hyperbaric Medicine	10662936	11
14706	Journal of Human Rights Practice	17579627	11
14707	Anales de Pediatria Continuada	16962818	3
14708	Libyan Journal of Medicine	19932820	10
14709	Zeitschrift fur Kinder- und Jugendpsychiatrie und Psychotherapie	14224917	10
14710	Brain and Language	10902155	40
14711	Journal of Polymer Materials	09700838	6
14712	International Journal of Speech Technology	15728110	14
14713	International Journal of Low Radiation	17419190	7
14714	Nonlinear Differential Equations and Applications	14209004	13
14715	Health facilities management	08996210	3
14716	Archives		110
14717	Academic Pediatrics	18762867	28
14718	Resuscitation	03009572	54
14719	Journal of Technology Transfer	08929912	29
14720	Journal of Biological Dynamics	17513766	14
14721	Transactions of Tianjin University	10064982	7
14722	Journal Of Receptors And Signal Transduction	10799893	18
14723	Chemical Engineering and Processing	02552701	35
14724	Journal of Moral Education	14653877	13
14725	Biofuels	17597269	39
14726	International Journal of Clinical Pharmacy	22107711	22
14727	Social Medicine	15577112	24
14728	New Zealand Journal of Botany	0028825X	8
14729	Journal of integrative bioinformatics	16134516	12
14730	Development	14617072	114
14731	Chirurg	00094722	14
14732	International Journal of Abrasive Technology	1752265X	8
14733	Cell Adhesion & Migration	19336918	26
14734	Ultraschall in der Medizin	14388782	29
14735	American Quarterly	10806490	10
14736	Annals of the Missouri Botanical Garden	00266493	18
14737	Information Technology and Control	1392124X	11
14738	Modern Law Review	14682230	13
14739	Journal Of Pediatric Hematology Oncology	10774114	24
14740	Botanica Marina	14374323	18
14741	Current Medicinal Chemistry	09298673	62
14742	International Journal of Security and Networks	17478413	18
14743	Applied Soft Computing	15684946	57
14744	Iranian Journal of Public Health	03044556	16
14745	Career Development for Exceptional Individuals	15575047	17
14746	Animal Welfare	09627286	17
14747	Columbia Journal of Transnational Law	00101931	10
14748	Suchttherapie	14399903	2
14749	Journal of Electromyography and Kinesiology	10506411	34
14750	Futuribles	0337307X	7
14751	Journal of Workplace Behavioral Health	15555259	9
14752	Journal of Occupational Science	14427591	14
14753	Frontiers of Philosophy in China	1673355X	4
14754	Molecular Plant Pathology	14646722	36
14755	Journal of Engineering Physics and Thermophysics	1573871X	8
14756	Triquarterly	00413097	1
14757	IEEE Systems Journal	19328184	24
14758	Journal of Information Technology	14664437	27
14759	Progress in Retinal and Eye Research	13509462	42
14760	Sojourn	02179520	5
14761	Journal of Geophysics and Engineering	17422140	13
14762	Acta Applicandae Mathematicae	15729036	22
14763	TCE The Chemical Engineer		3
14764	Mycoscience	16182545	16
14765	Drug Discovery Today	18785832	62
14766	Journal of Mens Health	18756867	16
14767	Journal - Oklahoma Dental Association	01649442	2
14768	Chemistry Letters	03667022	74
14769	Journal of Comparative Pathology	15323129	21
14770	International Musculoskeletal Medicine	17536146	4
14771	Asian Journal of Crop Science	19947879	11
14772	Journal of Research of the National Institute of Standards and Technology	1044677X	12
14773	Gastrointestinal Nursing	14795248	7
14774	Malawi Medical Journal	19957270	8
14775	Journal of Hospital Infection	01956701	41
14776	Sport en Geneeskunde	18746659	4
14777	Sport Management Review	14413523	20
14778	Journal of Hazardous, Toxic, and Radioactive Waste	21535515	6
14779	British Journal of Educational Studies	14678527	14
14780	Nonlinear Processes in Geophysics	10235809	21
14781	Revista Alergia Mexico	00025151	6
14782	Archiv der Mathematik	14208938	14
14783	Arteriosclerosis, Thrombosis, and Vascular Biology	15244636	82
14784	Medical Care Research and Review	10775587	29
14785	European Journal of Dermatology	11671122	25
14786	International Journal of ChemTech Research	09744290	23
14787	Endocrine Reviews	0163769X	68
14788	Transactions of the Korean Institute of Electrical Engineers	19758359	2
14789	American Journal of Gastroenterology	15720241	92
14790	Ensaio	01044036	7
14791	Photonic Network Communications	1387974X	12
14792	Wiley Interdisciplinary Reviews: Computational Statistics	19395108	17
14793	Journal of Electromagnetic Waves and Applications	15693937	25
14794	Logic and Logical Philosophy	14253305	7
14795	Physiological Research	18029973	30
14796	Earth and Planetary Sciences Letters	1385013X	62
14797	Macromolecular Bioscience	16165195	39
14798	Journal of Endourology	08927790	43
14799	Journal of Global Pharma Technology	09758542	9
14800	Geography Compass	17498198	26
14801	Mexican Studies/Estudios Mexicanos	07429797	3
14802	Proceedings of the Latvian Academy of Sciences, Section B: Natural, Exact, and Applied Sciences	1407009X	5
14803	Irish University Review	20472153	2
14804	Journal of the American Podiatric Medical Association	87507315	21
14805	Convergencia	14051435	8
14806	Journal of Coordination Chemistry	00958972	23
14807	Archivos de Bronconeumologia	15792129	18
14808	Journal of Functional Analysis	10960783	36
14809	Journal of Social Issues	15404560	31
14810	Scientia Horticulturae	03044238	38
14811	Arkhiv Patologii	00041955	5
14812	Acta Scientiarum Polonorum, Hortorum Cultus	16440692	10
14813	Critical Social Policy	02610183	22
14814	International Migration Review	01979183	22
14815	Gerokomos	1134928X	7
14816	Prosthetics and Orthotics International	03093646	17
14817	Newborn and Infant Nursing Reviews	15273369	7
14818	Solvent Extraction Research And Development-Japan	13417215	7
14819	Zhongguo Jixie Gongcheng/China Mechanical Engineering	1004132X	5
14820	International Journal of Organ Transplantation Medicine	20086490	4
14821	Journal of Physiological Anthropology	18806805	14
14822	Journal of the Copyright Society of the U.S.A.	08863520	8
14823	Expert Review of Medical Devices	17434440	27
14824	Nutrition Research	18790739	34
14825	Wei sheng yan jiu = Journal of hygiene research	10008020	7
14826	Postgraduate Medicine	00325481	32
14827	Safety and Health	08911797	11
14828	Gastrointestinal Cancer Research	19347987	16
14829	Popular Music	14740095	9
14830	Cell Biology and Toxicology	15736822	24
14831	Bulletin of the Iranian Mathematical Society	10186301	11
14832	Conservation Letters	1755263X	36
14833	Journal of Popular Culture	15405931	11
14834	Philosophical Psychology	1465394X	18
14835	British Journal of Psychiatry	14721465	70
14836	Current Biology	09609822	96
14837	Revista Espanola de Anestesiologia y Reanimacion	00349356	8
14838	Journal of Information Science	01655515	27
14839	Studies in Applied Mathematics	14679590	15
14840	Agribusiness	15206297	16
14841	Journal of the History of the Behavioral Sciences	15206696	9
14842	JACC-Cardiovascular Interventions	19368798	65
14843	Journal of Plant Diseases and Protection	18613837	11
14844	Rural Sociology	15490831	17
14845	Diversity	14242818	45
14846	Propellants, Explosives, Pyrotechnics	15214087	17
14847	Critical Reviews in Toxicology	15476898	36
14848	Muslim World, The	14781913	6
14849	European Journal of Environmental and Civil Engineering	21167214	11
14850	Cahiers du Monde Russe	17775388	2
14851	Journal of Applied Engineering Science	18213197	5
14852	American Journal of Health-System Pharmacy	10792082	34
14853	American Journal of Sociology	15375390	41
14854	Journal of Noncommutative Geometry	16616960	16
14855	Dyes and Pigments	01437208	36
14856	Human Brain Mapping	10970193	78
14857	European Journal on Criminal Policy and Research	09281371	12
14858	Journal of Digestive Diseases	17512980	27
14859	Seminars in Neurology	10989021	25
14860	L'' Orthodontie francaise	00786608	4
14861	American Journal of Geriatric Psychiatry	15457214	42
14862	Australian Social Work	0312407X	14
14863	Microbial Cell Factories	14752859	39
14864	International Journal of Control	00207179	33
14865	Veterinary Clinics of North America - Small Animal Practice	01955616	23
14866	Ethnicity and Inequalities in Health and Social Care	20428367	5
14867	Mammalian Biology	16165047	18
14868	Annals Of Tropical Paediatrics	02724936	18
14869	AIAA Journal	1533385X	33
14870	Pakistan Journal of Agricultural Sciences	20760906	9
14871	Neuropediatrics	14391899	15
14872	Confluencia	08886091	1
14873	Tropical Ecology	05643295	19
14874	Games		43
14875	International Journal of Advanced Manufacturing Technology	14333015	44
14876	Genetic Engineering & Biotechnology News	1935472X	6
14877	Applied Microbiology and Biotechnology	14320614	70
14878	Social Networks	03788733	33
14879	Quality Assurance and Safety of Crops & Foods	17578361	9
14880	Genes and Environment	18807062	5
14881	Polish Polar Research	01380338	9
14882	Geometric and Functional Analysis	14208970	30
14883	Journal of Anthropological Archaeology	10902686	19
14884	Synthesis Philosophica	03527875	3
14885	Developmental Neurobiology	1932846X	33
14886	Work and Occupations	07308884	14
14887	Dams and Reservoirs	17568404	2
14888	Journal of Cytology	09745165	11
14889	Journal of Biosciences	02505991	24
14890	International Journal of Private Law	17536243	3
14891	Qualitative Research	14687941	32
14892	Revista Brasileira de Zootecnia	15163598	23
14893	Information Security Journal	19393555	9
14894	Brazilian Journal of Microbiology	15178382	20
14895	Metals and Materials International	15989623	18
14896	Advances in Mental Health	18387357	8
14897	Latin American Journal Of Pharmacy	03262383	10
14898	Journal of Physiological Sciences	18806562	15
14899	Biomaterials	18785905	118
14900	Polish Journal of Environmental Studies	12301485	13
14901	Instruments and Experimental Techniques	16083180	9
14902	International Migration	14682435	23
14903	International Journal of Cross Cultural Management	17412838	18
14904	Turkish Journal of Gastroenterology	13004948	13
14905	International Journal of Pest Management	13665863	11
14906	Journal of the Operational Research Society	14769360	32
14907	Grundwasser	14321165	7
14908	Physical Review A	10502947	82
14909	Experimental Mathematics	10586458	15
14910	Reading and Writing	15730905	29
14911	Insect Molecular Biology	13652583	29
14912	Systems Engineering	15206858	30
14913	Parasites & Vectors	17563305	36
14914	Journal of Zhejiang University, Science Edition	10089497	6
14915	Texas Journal of Science	00404403	2
14916	Journal of Child and Adolescent Psychiatric Nursing	17446171	17
14917	Nuclear Engineering International	00295507	6
14918	American Journal Of Medical Genetics Part A	15524825	40
14919	Journal of Studies on Alcohol and Drugs	19384114	29
14920	Magnetic Resonance Imaging	0730725X	53
14921	Slavic Review	00376779	11
14922	NeuroImmunoModulation	14230216	23
14923	Journal of Social History	15271897	8
14924	Journal of Biomechanical Science and Engineering	18809863	10
14925	Agora - Estudos Classicos em Debate	08745498	2
14926	Journal of Neuropathology and Experimental Neurology	00223069	42
14927	Journal Of Hydrologic Engineering	10840699	24
14928	Diasporas	16375823	1
14929	Leadership in Health Services	17511887	11
14930	Acta Medica Iranica	00446025	12
14931	Collegian	13227696	13
14932	Nephron Clinical Practice	16602110	34
14933	Pamietnik Literacki	00310514	2
14934	Neurologia i Neurochirurgia Polska	00283843	11
14935	Concepts in Magnetic Resonance Part B: Magnetic Resonance Engineering	15525031	8
14936	Argumentation	0920427X	11
14937	Journal of the Mathematical Society of Japan	00255645	14
14938	GED - Gastrenterologia Endoscopia Digestiva	01017772	2
14939	Journal of Learning Disabilities	00222194	33
14940	Atlantic Economic Journal	01974254	10
14941	Infection and Chemotherapy	20932340	25
14942	Thoracic and Cardiovascular Surgeon	14391902	20
14943	Alternative and Complementary Therapies	10762809	7
14944	Maghreb - Machrek	17623162	4
14945	Journal of Tissue Engineering and Regenerative Medicine	19326254	33
14946	Cuadernos de Medicina Forense	11357606	5
14947	Journal of International Business Studies	14786990	60
14948	Child Indicators Research	18748988	15
14949	Journal of Consumer Psychology	15327663	28
14950	Revista Portuguesa de Saude Publica	08709025	7
14951	Computer Software	02896540	21
14952	Physiological Reviews	15221210	83
14953	Educational Gerontology	15210472	16
14954	Meta	00260452	8
14955	Laeknabladid.	16704959	6
14956	Journal of Studies in International Education	10283153	27
14957	Acta Anaesthesiologica Belgica	00015164	10
14958	Journal of the International Association for Shell and Spatial Structures	19969015	8
14959	Universitas	03410129	17
14960	Small Ruminant Research	09214488	23
14961	International Journal of Global Energy Issues	17415128	7
14962	Environmental Science & Technology	0013936X	115
14963	Mathematical Proceedings of the Cambridge Philosophical Society	14698064	18
14964	Australian Psychologist	17429544	16
14965	Acta Veterinaria Scandinavica	0044605X	19
14966	International Journal of Legal Medicine	14371596	31
14967	Journal of Financial Markets	13864181	29
14968	Farmacia	00148237	12
14969	Frontiers in Psychiatry	16640640	21
14970	Nature Medicine	10788956	146
14971	Ciencia e Investigacion Agraria	03045609	9
14972	Proceedings Of The Royal Society B-Biological Sciences	09628452	79
14973	Caryologia	00087114	11
14974	Swiss Political Science Review	16626370	12
14975	IEICE Electronics Express	13492543	20
14976	Advances in Protein Chemistry and Structural Biology	18761631	17
14977	Middle Eastern Studies	00263206	9
14978	Bulletin de la Societe Prehistorique Francaise	02497638	6
14979	MFS - Modern Fiction Studies	00267724	8
14980	Arabian Journal of Geosciences	18667538	16
14981	Historical Journal of Film, Radio and Television	01439685	7
14982	Oman Medical Journal	20705204	13
14983	Journal of Family Therapy	14676427	13
14984	Landscape Journal	15532704	8
14985	Master Drawings	00255025	2
14986	Development in Practice	13649213	16
14987	Geografisk Tidsskrift	00167223	10
14988	Bioinorganic Chemistry and Applications	1687479X	12
14989	International Journal of Surgery	17439191	27
14990	Molecular Immunology	01615890	44
14991	Clinical Rheumatology	07703198	38
14992	Jornal da Sociedade Brasileira de Fonoaudiologia	21796491	7
14993	Diabetes Stoffwechsel und Herz	18617603	4
14994	Acta Paulista de Enfermagem	01032100	23
14995	Foundations of Computational Mathematics	16153383	27
14996	Journal of the American Veterinary Medical Association	00031488	28
14997	Journal Of Experimental Psychology-Animal Behavior Processes	00977403	21
14998	Advances in Pharmacology	10543589	25
14999	Neurology India	00283886	21
15000	Asian Philosophy	14692961	4
15001	Regulatory Toxicology and Pharmacology	10960295	31
15002	Canadian Journal of Physics	12086045	16
15003	Plant Disease	01912917	30
15004	Daedalus	15486192	17
15005	International Journal of Game Theory	14321270	14
15006	Journal of Drug Delivery Science and Technology	17732247	13
15007	Reviews in Endocrine and Metabolic Disorders	15732606	30
15008	American Journal of Hypertension	18791905	45
15009	Xenotransplantation	13993089	23
15010	American Journal of Human Biology	15206300	31
15011	Journal of Computers	1796203X	25
15012	Event Management	15259951	11
15013	Advanced Composites Bulletin	0951953X	1
15014	Journal of Slavic Military Studies	13518046	5
15015	Cadernos CEDES	01013262	11
15016	Journal of Medical Primatology	16000684	16
15017	Aerospace America	0740722X	4
15018	Clinical and Vaccine Immunology	15566811	38
15019	Actualites Pharmaceutiques	05153700	4
15020	Wiener Tierarztliche Monatsschrift	0043535X	5
15021	European Union Politics	14651165	25
15022	Neuroscience Research	01680102	42
15023	Journal of Multivariate Analysis	10957243	31
15024	Neurobiology of Aging	01974580	71
15025	Zoonoses and Public Health	18632378	26
15026	Journal de Readaptation Medicale	0242648X	3
15027	Israel Journal of Psychiatry and Related Sciences	03337308	13
15028	European Journal of Vascular and Endovascular Surgery	15322165	48
15029	Emergency Medicine Clinics of North America	07338627	19
15030	Journal of visceral surgery	18787886	15
15031	British Journal of Religious Education	17407931	11
15032	Journal of Health Psychology	13591053	31
15033	Evidence-Based Ophthalmology	15559211	4
15034	Journal of Thermal Science and Technology	18805566	7
15035	Annales d''Endocrinologie	00034266	16
15036	Justice System Journal	0098261X	7
15037	European Sociological Review	14682672	36
15038	Plastics Technology	00321257	21
15039	Zentralblatt fur Chirurgie	14389592	13
15040	Production Planning & Control	09537287	21
15041	Art in America	00043214	3
15042	Journal of Information Processing	03876101	15
15043	International Journal of Management in Education	17503868	6
15044	Chemoecology	14230445	14
15045	Pediatric Diabetes	13995448	35
15046	Systemic Practice and Action Research	15739295	11
15047	Ars Longa	11307099	1
15048	Quaderns	11385790	5
15049	London Journal	03058034	4
15050	Dialog	00122033	8
15051	Advances in Engineering Software	01411195	32
15052	Nursing History Review	10628061	5
15053	Coluna/ Columna	18081851	7
15054	Seminars in Diagnostic Pathology	07402570	17
15055	Journal of Vector Borne Diseases	09729062	17
15056	IEEE/ASME Transactions on Mechatronics	10834435	40
15057	Comptes Rendus Mathematique	1631073X	22
15058	Rice Science	16726308	11
15059	Journal of Enzyme Inhibition and Medicinal Chemistry	14756374	25
15060	Revista Venezolana de Gerencia	13159984	5
15061	Langmuir	15205827	92
15062	Literatur und Kritik	0024466X	1
15063	Dreaming	10530797	10
15064	Physica A: Statistical Mechanics and its Applications	03784371	44
15065	International Journal of Industrial Ergonomics	01698141	29
15066	Inverse Problems and Imaging	19308345	22
15067	Sexualities	14617382	17
15068	Seed Science Research	09602585	15
15069	Pm&R	19341482	32
15070	Plastics Rubber And Composites	14658011	11
15071	Wildlife Research	10353712	22
15072	Contemporary Chinese Thought	15580997	1
15073	Journal Of Inorganic Materials	1000324X	12
15074	Journal of Chemical Research	17475198	10
15075	Expert Opinion on Emerging Drugs	17447623	27
15076	Aging, Neuropsychology, and Cognition	13825585	16
15077	Energy Education Science and Technology	13018361	14
15078	Journal of the Faculty of Engineering and Architecture of Gazi University	13001884	6
15079	Revista de Historia Regional	14140055	3
15080	Current Opinion in Lipidology	14736535	43
15081	Morphology	18715656	26
15082	Best Practice & Research Clinical Haematology	15216926	30
15083	Translational Psychiatry	21583188	24
15084	Journal of Pharmacy Practice	08971900	15
15085	Journal Of Midwifery & Womens Health	15269523	23
15086	Journal of Ovonic Research	18422403	10
15087	International Journal of  Bio-Science and Bio-Technology	22337849	7
15088	Journal of Sport and Exercise Psychology	15432904	14
15089	Review of African Political Economy	03056244	17
15090	Australian Endodontic Journal	13291947	14
15091	Journal of Undergraduate Neuroscience Education	15442896	5
15092	CIT Plus	14362597	2
15093	Journal of Applied Research and Technology	16656423	8
15094	Journal of Industrial Textiles	15308057	11
15095	Journal of Pregnancy	20902727	15
15096	Intelligent Decision Technologies	18724981	8
15097	Annals of Thoracic and Cardiovascular Surgery	13411098	16
15098	Immunology and Allergy Clinics of North America	08898561	27
15099	Physical & Occupational Therapy In Pediatrics	01942638	16
15100	International Review of the Aesthetics and Sociology of Music	03515796	2
15101	Remote Sensing Letters	21507058	33
15102	Louvain Medical	00246956	3
15103	American Journal of Sports Medicine	03635465	75
15104	Hormones	11093099	47
15105	Algebra Universalis	14208911	13
15106	Deutsche Apotheker Zeitung	0939334X	2
15107	Physiology	15489221	90
15108	Kidney International, Supplement	00986577	23
15109	Rehabilitacion	00487120	6
15110	Mechanism and Machine Theory	0094114X	36
15111	Laser Physics	1054660X	47
15112	Miscelanea		2
15113	Surface Review and Letters	0218625X	10
15114	International Journal on Algae	15219429	3
15115	International Journal of Andrology	13652605	37
15116	TechTrends	87563894	18
15117	Glycoconjugate Journal	15734986	22
15118	Philosophical Explorations	17415918	9
15119	Journal of Immunotherapy	15249557	38
15120	IEEE Transactions on Knowledge and Data Engineering	10414347	57
15121	South Asian Studies	21532699	5
15122	Bulletin of the American Society of Papyrologists	19386958	2
15123	Praktische Tierarzt	0032681X	2
15124	Modern Drama	00267694	4
15125	Zeitschrift fur Medizinische Physik	09393889	13
15126	Social Responsibility Journal	1758857X	15
15127	Plant and Soil	15735036	55
15128	Biota Neotropica	16760611	16
15129	Journal of Educational Change	13892843	19
15130	International Journal of Mobile Communications	17415217	17
15131	Journal of Nonparametric Statistics	10485252	14
15132	New Carbon Materials	10078827	17
15133	Biophysical Reviews	18672469	15
15134	Journal of Modern Craft	17496780	4
15135	Geriatrics & Gerontology International	14441586	23
15136	Global Business Review	09721509	9
15137	Hepato-Gastro	12537020	3
15138	Journal of Transcultural Nursing	10436596	17
15139	Limnologica	00759511	17
15140	Quality - Access to Success	15822559	6
15141	Kardiochirurgia i Torakochirurgia Polska	17315530	4
15142	International Statistical Review	03067734	15
15143	International Journal of Behavioral Medicine	15327558	26
15144	Revista Espanola de Enfermedades Digestivas	11304588	19
15145	Annals of Noninvasive Electrocardiology	1542474X	19
15146	Protein Expression and Purification	10960279	26
15147	Northern Journal of Applied Forestry	07426348	9
15148	Russian Politics and Law	10611940	6
15149	Psychology of Aesthetics, Creativity, and the Arts	1931390X	22
15150	Microbes and Environments	13474405	19
15151	Journal of Cancer Research and Therapeutics	09741127	18
15152	Recent Patents on Anti-Infective Drug Discovery	1574891X	17
15153	Journal of Optometry	19891342	10
15154	Current Hypertension Reports	15343111	31
15155	Quality Engineering	15324222	12
15156	Oriental Insects	00305316	4
15157	Applied Spectroscopy	00037028	28
15158	Pharmacology Biochemistry And Behavior	00913057	40
15159	African Journal of Biotechnology	16845315	33
15160	European Journal of Communication	02673231	20
15161	Metalurgia International	15822214	8
15162	Applied Optics	15394522	45
15163	Journal of Value Inquiry	15730492	5
15164	Eos	00963941	3
15165	Contemporary Literature	15489949	6
15166	Journal of Endocrinology, Metabolism and Diabetes of South Africa	16089677	5
15167	Journal Of The Ceramic Society Of Japan	18820743	16
15168	Acta Meteorologica Sinica	08940525	10
15169	Journal of Mammalogy	15451542	27
15170	Neurotoxicology and Teratology	08920362	26
15171	Midwest Symposium on Circuits and Systems	15483746	15
15172	Zeitschrift Fur Kristallographie-New Crystal Structures	14337266	7
15173	Molecular and Biochemical Parasitology	01666851	30
15174	Solvent Extraction Research and Development	13417215	7
15175	European Management Journal	02632373	28
15176	Arte, Individuo y Sociedad	19882408	5
15177	Farbe und Lack	00147699	2
15178	Applied Economics	00036846	59
15179	Bioscience Journal	15163725	9
15180	European Journal of Teacher Education	14695928	15
15181	Oncology Research	09650407	24
15182	Annals of Hematology	14320584	33
15183	Journal of Public Health Policy	1745655X	21
15184	International Journal of Behavioral Nutrition and Physical Activity	14795868	46
15185	Information Research	13681613	16
15186	Christian Bioethics	13803603	5
15187	European Journal of Combinatorics	10959971	24
15188	International Journal of Mobile Computing and Multimedia Communications	19379412	6
15189	Magnetic Resonance Imaging Clinics of North America	10649689	21
15190	Advances in Research on Teaching	15694895	5
15191	BMC Psychiatry	1471244X	39
15192	Systematics and Biodiversity	14780933	18
15193	Microwave and Optical Technology Letters	10982760	26
15194	Journal of Agromedicine	15450813	12
15195	Microelectronics Reliability	00262714	33
15196	Agricultural Economics-Zemedelska Ekonomika	0139570X	11
15197	Journal of European Public Policy	14664429	34
15198	Environmental Engineering Science	10928758	19
15199	Advances in Environmental Biology	19981066	9
15200	Mikrokosmos	00263680	1
15201	Altorientalische Forschungen	02328461	5
15202	Metrology and Measurement Systems	08608229	14
15203	Revista de Analisis Economico	07188870	6
15204	Thrombosis Journal	14779560	13
15205	Research and Practice for Persons with Severe Disabilities	15407969	10
15206	Current Clinical Pharmacology	15748847	20
15207	Milli Folklor	13003984	6
15208	Management Research Review	20408269	19
15209	Journal of Translational Medicine	14795876	45
15210	Integrative Medicine	1546993X	19
15211	Journal of the American Dental Association	19434723	38
15212	Mitochondrion	15677249	37
15213	International Journal of Law and Psychiatry	01602527	23
15214	Community practitioner : the journal of the Community Practitioners'' & Health Visitors'' Association	14622815	10
15215	Research Evaluation	14715449	18
15216	Alauda	00024619	4
15217	International Journal of Health Care Quality Assurance	09526862	17
15218	IEEE International Conference on Automation Science and Engineering		14
15219	Reproductive Biology and Endocrinology	14777827	33
15220	British Journal of Psychotherapy	02659883	8
15221	Nordic Journal of Psychiatry	15024725	20
15222	International Journal of Manpower	01437720	21
15223	Veterinaria	03726827	19
15224	Current Issues in Tourism	13683500	22
15225	Applied Animal Behaviour Science	01681591	28
15226	Technology In Cancer Research & Treatment	15330346	21
15227	International Journal of Heritage Studies	14703610	14
15228	Lancet Infectious Diseases	14733099	85
15229	Geographical Analysis	15384632	18
15230	Communication Theory	14682885	20
15231	School Mental Health	18662633	17
15232	Minerva Ortopedica e Traumatologica	18271707	2
15233	Cutting-Edge Technologies in Higher Education	20449968	7
15234	Veterinary Parasitology	03044017	42
15235	Limnology and Oceanography	00243590	43
15236	American Journal of Mathematics	10806377	27
15237	World Allergy Organization Journal	19394551	14
15238	Dve Domovini	15811212	3
15239	Dental Traumatology	16009657	27
15240	Journal of Productivity Analysis	15730441	23
15241	Theatre Journal	01922882	5
15242	Supply Chain Management	13598546	37
15243	International Journal of Fuzzy Systems	15622479	14
15244	Journal of Nuclear Materials	00223115	40
15245	Przeglad Lekarski	00332240	7
15246	Technometrics	15372723	24
15247	Journal of Antimicrobial Chemotherapy	14602091	72
15248	Historia Social	02142570	4
15249	Nihon Geka Gakkai zasshi	03014894	6
15250	Journal of African Cultural Studies	13696815	6
15251	Linguistics	1613396X	62
15252	Neue Rundschau	00283347	1
15253	Water Resources	1608344X	58
15254	Electrophoresis	15222683	49
15255	Journal of Clinical Virology	13866532	49
15256	Bio Tribune Magazine	1951655X	2
15257	Nematropica	00995444	7
15258	Kragujevac Journal of Mathematics	14509628	8
15259	Tijdschrift voor Filosofie	0040750X	2
15260	IEEE Journal of Photovoltaics	21563381	18
15261	Educational Studies	14653400	27
15262	Journal of Convergence Information Technology	19759320	20
15263	Journal of Zhejiang University: Science C	18691951	11
15264	Experimental And Clinical Endocrinology & Diabetes	09477349	27
15265	Social Science Journal	03623319	15
15266	Catholic Biblical Quarterly	00087912	6
15267	American Journal of Hospice and Palliative Medicine	10499091	20
15268	European Cells & Materials	14732262	33
15269	Lc Gc North America	15275949	9
15270	Journal of Refractive Surgery	1081597X	37
15271	Expert Review of Molecular Diagnostics	14737159	34
15272	IET Image Processing	17519659	18
15273	Journal Of Molecular Catalysis B-Enzymatic	13811177	38
15274	International Journal of Mental Health	00207411	23
15275	Sensors And Actuators B-Chemical	09254005	67
15276	American Journal Of Medical Genetics Part C-Seminars In Medical Genetics	15524868	32
15277	FEMS Yeast Research	15671364	30
15278	Journal of Opioid Management	15517489	20
15279	Hokkaido Mathematical Journal		8
15280	Journal of Soil Science and Plant Nutrition	07189516	13
